1,70516,0.0
1.5,70944,0.0
2,70944,4.0
2.5,70944,2.0
3,70944,2.0
3.5,70944,2.0
4,70944,2.0
4.5,70944,2.0
5,70944,2.0
5.5,70944,4.0
6,70944,2.0
6.5,70944,2.0
7,70944,4.0
7.5,70944,2.0
8,70944,0.0
8.5,70944,2.0
9,70944,2.0
9.5,70944,4.0
10,70944,0.0
10.5,70944,2.0
11,71192,14.0
11.5,71192,30.0
12,71592,30.0
12.5,71852,34.0
13,71852,32.0
13.5,71852,28.0
14,72112,30.0
14.5,72112,27.5
15,72112,28.0
15.5,72336,30.0
16,72336,28.0
16.5,72336,28.0
17,72336,28.0
17.5,72336,26.0
18,72336,23.5
18.5,72336,22.0
19,72336,29.4
19.5,72336,22.0
20,72336,26.0
20.5,72336,24.0
21,72336,26.0
21.5,72336,26.0
22,72336,28.0
22.5,72336,28.0
23,72336,28.0
23.5,72336,26.0
24,72336,29.4
24.5,72336,26.0
25,72336,26.0
25.5,72336,18.0
26,72336,4.0
26.5,72336,4.0
27,72336,0.0
27.5,72336,2.0
28,72336,2.0
28.5,72336,2.0
29,72336,2.0
29.5,72336,2.0
30,72336,2.0
30.5,72336,2.0
31,72336,2.0
31.5,72336,2.0
32,72336,2.0
32.5,72336,2.0
33,72336,0.0
33.5,72336,2.0
34,72336,2.0
34.5,72336,2.0
35,72336,2.0
35.5,72336,0.0
36,72336,4.0
36.5,72336,2.0
37,72336,0.0
37.5,72336,2.0
38,72336,2.0
38.5,72336,2.0
39,72336,2.0
39.5,72336,0.0
40,72336,4.0
40.5,72336,2.0
41,72336,0.0
41.5,72336,2.0
42,72336,2.0
42.5,72336,2.0
43,72336,2.0
43.5,72336,2.0
44,72336,2.0
44.5,72336,2.0
45,72336,4.0
45.5,72336,0.0
46,72336,2.0
46.5,72336,2.0
47,72336,2.0
47.5,72336,2.0
48,72336,2.0
48.5,72336,0.0
49,72336,2.0
49.5,72336,0.0
50,72336,4.0
50.5,72336,2.0
51,72336,0.0
51.5,72336,4.0
52,72336,0.0
52.5,72336,2.0
53,72336,2.0
53.5,72336,2.0
54,72336,0.0
54.5,72336,4.0
55,72336,0.0
55.5,72336,2.0
56,72336,2.0
56.5,72336,2.0
57,72336,2.0
57.5,72336,2.0
58,72336,2.0
58.5,72336,2.0
59,72336,2.0
59.5,72336,2.0
60,72336,0.0
60.5,72336,2.0
61,72336,4.0
61.5,72336,2.0
62,72336,0.0
62.5,72336,4.0
63,72336,0.0
63.5,72336,2.0
64,72336,2.0
64.5,72336,2.0
65,72336,2.0
65.5,72336,4.0
